"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5LSIPV67","book","2018","Alegre, Maria Teresa; Carrington, Maria Cristina; Roiss, Silvia; Zimmermann, Petra","Deutschlernen in Spanien und Portugal: eine teilkommentierte Bibliographie von 1502 bis 1975","","978-3-447-11088-4","","","","","2018","2026-05-26 10:08:08","2026-05-26T10:08:08Z","","","339","","","","","Deutschlernen in Spanien und Portugal","Fremdsprachen in Geschichte und Gegenwart","19","","","Harrassowitz","Wiesbaden","","","","","","Library of Congress ISBN","Handapparat C08","","","","","Handapparat C08","","Marizzi, Bernd; Cortez, Maria Teresa; Fuentes Morán, María Teresa","","","Alegre, Maria Teresa; Carrington, Maria Cristina; Roiss, Silvia; Zimmermann, Petra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2D9DRPG","journalArticle","2018","McLelland, Nicola","Mining foreign language teaching manuals for the history of pragmatics","Journal of Historical Pragmatics","","1566-5852, 1569-9854","10.1075/jhp.00012.mcl","http://www.jbe-platform.com/content/journals/10.1075/jhp.00012.mcl","","2018","2026-05-26 10:01:03","2026-05-26T10:01:03Z","2018-10-02 14:54:11","28-54","","1","19","","","","","","","","","","en","","","","","Crossref","","","","","","FSL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJE3DVHS","journalArticle","2018","Smith, Richard; McLelland, Nicola","Histories of language learning and teaching in Europe","The Language Learning Journal","","0957-1736","10.1080/09571736.2017.1382051","","","2018","2026-05-26 09:09:51","2026-05-26T09:09:51Z","2024-04-04 00:00:00","1-5","","1","46","","","","","","","","","","English","","","","","","","","","","","Sprachlehre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CIM84WHG","bookSection","2017","Swiggers, Pierre","Capitalizing Multilingual Competence: Language Learning and Teaching in the Early Modern Period","Multilingualism, nationhood, and cultural identity: northern Europe 16th-19th centuries","978-94-6298-061-7","","https://doi.org/10.1515/9789048530007-003","","","2017","2026-05-21 09:55:30","2026-05-21T09:55:30Z","","49-75","","","","","","","Languages and culture in history","","","","Amsterdam University Press","Amsterdam","eng","","","","","Library of Congress ISBN","P115.5.E85 M8745 2017","OCLC: ocn944087420","","","","","","Frijhoff, Willem; Kok-Escalle, Marie-Christine; Sanchez-Summerer, Karene","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCDREWNI","bookSection","2015","Schröder, Konrad","Fremdsprachenlehrerinnen der Frühen Neuzeit. Zur Physiognomie der frühen Stadien eines Frauenberufs","Sprachmeister: Sozial- und Kulturgeschichte eines prekären Berufsstands","978-3-86309-359-4","","10.20378/irb-39300","","","2015","2026-05-12 11:13:08","2026-05-12T11:13:08Z","","19–60","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","1","","","University of Bamberg Press","Bamberg","ger","","","","","K10plus ISBN","","","","","","","","Häberlein, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZU3TIRE","bookSection","2015","Schöttle, Silke","Exoten in der akademischen Gesellschaft? Frühneuzeitliche Sprachmeister am Collegium Illustre und der Universität Tübingen","Sprachmeister: Sozial- und Kulturgeschichte eines prekären Berufsstands","978-3-86309-358-7","","","","","2015","2026-05-12 11:12:58","2026-05-12T11:12:58Z","","87-102","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","1","","","University of Bamberg Press","Bamberg","","","","","","Library of Congress ISBN","P59.3 .S67 2015","OCLC: ocn948440282","","","","","","Häberlein, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BA57HUZH","bookSection","2015","Lachenicht, Susanne","„Arme Hauslehrer“ und Transkulturation. Das Beispiel der Hugenotten","Sprachmeister: Sozial- und Kulturgeschichte eines prekären Berufsstands","978-3-86309-358-7","","","","","2015","2026-05-12 11:08:59","2026-05-12T11:08:59Z","","71-85","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","1","","","University of Bamberg Press","Bamberg","","","","","","Library of Congress ISBN","P59.3 .S67 2015","OCLC: ocn948440282","","","","","","Häberlein, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ITDR445","bookSection","2019","Habermann, Mechthild","Sprachliche Regionalismen in Matthias Kramers Deutsch","Matthias Kramer: ein Nürnberger Sprachmeister der Barockzeit mit gesamteuropäischer Wirkung","978-3-86309-675-5","","10.20378/irbo-55873","","","2019","2026-05-12 11:07:03","2026-05-12T11:07:03Z","","33-62","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","3","","","University of Bamberg Press","Bamberg","ger","","","","","K10plus ISBN","","Meeting Name: Matthias Kramer - ein Barocker Nürnberger Sprachmeister mit Europäischer Wirkung","","","","Kramer, Matthias","","Häberlein, Mark; Glück, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7UM4DIE","journalArticle","2018","López, Javier Suso","The teaching and learning of foreign languages in Spain from the sixteenth to eighteenth centuries: influences and inter-relationships","The Language Learning Journal","","0957-1736, 1753-2167","10.1080/09571736.2017.1382056","https://www.tandfonline.com/doi/full/10.1080/09571736.2017.1382056","","2018","2026-05-12 11:03:08","2026-05-12T11:03:08Z","2022-01-23 16:21:58","51-61","","1","46","","The Language Learning Journal","The teaching and learning of foreign languages in Spain from the sixteenth to eighteenth centuries","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJJ3WZZB","journalArticle","2018","McLelland, Nicola","The history of language learning and teaching in Britain","The Language Learning Journal","","0957-1736, 1753-2167","10.1080/09571736.2017.1382052","https://www.tandfonline.com/doi/full/10.1080/09571736.2017.1382052","","2018","2026-05-12 11:01:14","2026-05-12T11:01:14Z","2022-01-23 16:14:53","6-16","","1","46","","The Language Learning Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8IPISIJ","book","2019","","Matthias Kramer: ein Nürnberger Sprachmeister der Barockzeit mit gesamteuropäischer Wirkung","","978-3-86309-674-8 978-3-86309-675-5","","10.20378/irbo-55873","","","2019","2026-05-11 15:42:00","2026-05-11T15:42:00Z","","","1","","","","","Matthias Kramer","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","3","","","University of Bamberg Press","Bamberg","ger","","","","","K10plus ISBN","","Meeting Name: Matthias Kramer - ein Barocker Nürnberger Sprachmeister mit Europäischer Wirkung","","","","","","Häberlein, Mark; Glück, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PE78HLTD","bookSection","2021","McLelland, Nicola","Briefe in Lehrwerken für englischsprachige Deutschlernende im 18. Jahrhundert","Fremdsprachenlehrwerke in der Frühen Neuzeit: Perspektiven – Potentiale – Herausforderungen","978-3-447-11723-4","","","","","2021","2026-04-25 16:10:18","2026-04-25T16:10:18Z","","49-65","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","ger","","","","","BnF ISBN","","","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USBWLXS8","bookSection","2017","Häberlein, Mark","Der Wissensmarkt für Fremdsprachen im frühneuzeitlichen Mitteleuropa","Wissen und Wirtschaft: Expertenkulturen und Märkte vom 13. bis 18. Jahrhundert","978-3-525-30122-7","","","","","2017","2026-03-06 12:44:23","2026-03-06T12:44:23Z","","335-364","","","","","","","","","","","Vandenhoeck & Ruprecht","Göttingen","ger","","","","","fu-berlin.com","18/2017/3987","","","","","","","Füssel, Marian; Knäble, Philip; Elsemann, Nina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QJM6R9Z","bookSection","2021","Gómez Asencio, José; Quijada van den Berghe, Carmen; Swiggers, Pierre","Spanish grammaticography and the teaching of Spanish in the sixteenth century","The History of Grammar in Foreign Language Teaching","978-90-485-4447-9 978-94-6372-461-6","","10.5117/9789463724616","https://www.aup.nl/en/book/9789463724616","","2021","2026-03-06 12:44:21","2026-03-06T12:44:21Z","2021-09-28 15:15:51","77-95","","","","","","","Languages and culture in history","10","","","Amsterdam University Press","Amsterdam","en","","","","","DOI.org (Crossref)","","","","","","","","Coffey, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKHYCMHL","book","2015","Gaspar Galán, Antonio; Corcuera Manso, J. Fidel","La gramática francesa de Baltasar de Sotomayor: Alcalá de Henares, 1565","","978-84-16272-93-8","","","","","2015","2026-03-06 12:44:20","2026-03-06T12:44:20Z","","","","","","","","La gramática francesa de Baltasar de Sotomayor","Humanidades","117","","","Prensas de la Universidad de Zaragoza","Zaragoza","spa","","","","","BnF ISBN","Stabi 1 A 951492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KGCGKP5","journalArticle","2016","Gallagher, John","‘Ungratefull Tuscans’: Teaching Italian in Early Modern England","The Italianist","","0261-4340, 1748-619X","10.1080/02614340.2016.1225782","https://www.tandfonline.com/doi/full/10.1080/02614340.2016.1225782","","2016-09","2026-03-06 12:44:16","2026-03-06T12:44:16Z","2025-10-08 11:32:11","392-413","","3","36","","The Italianist","‘Ungratefull Tuscans’","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CESV9PC","bookSection","2020","Eibensteiner, Lukas","Geschichte des Fremdsprachenstudiums in der Romania","Geschichte des Fremdsprachenstudiums in der Romania: Romanistisches Kolloquium XXXI","978-3-8233-9251-4 978-3-8233-8251-5","","","","","2020","2026-03-06 12:44:15","2026-03-06T12:44:15Z","","13-34","","","","","","","Tübinger Beiträge zur Linguistik","569","","","Narr Francke Attempto","Tübingen","ger spa ita","","","","","K10plus ISBN","Stabi Online","Meeting Name: Romanistisches Kolloquium Pages: 1","","","","","","Becker, Lidia; Kuhn, Julia; Ossenkop, Christina; Overbeck, Anja; Polzin-Haumann, Claudia; Prifti, Elton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFL7TNLR","book","2021","","The History of Grammar in Foreign Language Teaching","","978-90-485-4447-9 978-94-6372-461-6","","10.5117/9789463724616","https://www.aup.nl/en/book/9789463724616","Taking a broadly chronological approach, this volume of original essays traces the origins of the concept of 'grammar'. In doing so, it charts the social, moral and cultural factors that have shaped the development of grammar from Antiquity, via the Middle Ages, Renaissance and Modern Europe, to current education systems and language learning pedagogy. The chapters examine key turning points in the history of language teaching epistemology, focusing on grammar for 'foreign' language teaching across different European cultural contexts. Bringing together leading scholars of classical and modern languages education, this book offers the first single-source reference on the evolving concept of grammar across cultural and linguistic borders in Western language education. It therefore represents a valuable resource for teachers, teacher-educators and course designers, as well as students and scholars of historical linguistics, and of second and foreign language education.","2021","2026-03-06 12:44:14","2026-03-06T12:44:14Z","2021-09-28 15:15:51","","","","","","","","Languages and culture in history","10","","","Amsterdam University Press","Amsterdam","en","","","","","DOI.org (Crossref)","","","","","","","","Coffey, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKE2M9XS","bookSection","2020","Wolf, Johanna","Zurück zu den Anfängen? Was historische Perspektiven auf die Debatten um die Grammatikvermittlung der modernen Fremdsprachen für den aktuellen Dialog zwischen Forschung und Praxis lehren könnten","Geschichte des Fremdsprachenstudiums in der Romania: Romanistisches Kolloquium XXXI","978-3-8233-9251-4 978-3-8233-8251-5","","","","","2020","2026-03-06 12:44:12","2026-03-06T12:44:12Z","","227-248","","","","","","","Tübinger Beiträge zur Linguistik","569","","","Narr Francke Attempto","Tübingen","ger spa ita","","","","","K10plus ISBN","Stabi Online","Meeting Name: Romanistisches Kolloquium Pages: 1","","","","","","Becker, Lidia; Kuhn, Julia; Ossenkop, Christina; Overbeck, Anja; Polzin-Haumann, Claudia; Prifti, Elton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVT2VSWJ","journalArticle","2018","Wilhelm, Frans","Foreign language teaching and learning in the Netherlands 1500–2000: an overview","The Language Learning Journal","","0957-1736, 1753-2167","10.1080/09571736.2017.1382053","https://www.tandfonline.com/doi/full/10.1080/09571736.2017.1382053","","2018-01","2026-03-06 12:44:12","2026-03-06T12:44:12Z","2022-01-23 16:18:01","17-27","","1","46","","The Language Learning Journal","Foreign language teaching and learning in the Netherlands 1500–2000","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRZW3YSE","journalArticle","2017","Swiggers, Pierre; Van Rooy, Raf","Methods and masters: multilingual teaching in 16th-century Louvain","Cauce","","","","","","2017","2026-03-06 12:44:12","2026-03-06T12:44:12Z","","98-103","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R89RBS6Q","bookSection","2021","Swiggers, Pierre; Wouters, Alfons","The emergence of grammar in the Western world: Grammatical theory and language teaching in Greek Antiquity","The history of grammar in foreign language teaching","978-94-6372-461-6","","","https://doi.org/10.1515/9789048544479","","2021","2026-03-06 12:44:08","2026-03-06T12:44:08Z","","23-42","","","","","","","Languages and culture in history","10","","","Amsterdam University Press","Amsterdam","English","","","","","Open WorldCat","","OCLC: 1182839270","","","","","","Coffey, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TM6RWV57","journalArticle","2018","Santos, Ana Clara","A history and historiography of foreign languages teaching and learning in Portugal","The Language Learning Journal","","0957-1736, 1753-2167","10.1080/09571736.2017.1382057","https://www.tandfonline.com/doi/full/10.1080/09571736.2017.1382057","","2018-01","2026-03-06 12:44:04","2026-03-06T12:44:04Z","2022-01-23 16:23:25","62-70","","1","46","","The Language Learning Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8YEV3YR","bookSection","2021","Raby, Valérie","Quelle grammaire française pour les étrangers, du seizième au dix-huitième siècle?","The History of Grammar in Foreign Language Teaching","978-90-485-4447-9 978-94-6372-461-6","","10.5117/9789463724616","https://www.aup.nl/en/book/9789463724616","","2021","2026-03-06 12:44:00","2026-03-06T12:44:00Z","2021-09-28 15:15:51","97-112","","","","","","","Languages and culture in history","10","","","Amsterdam University Press","Amsterdam","en","","","","","DOI.org (Crossref)","","","","","","","","Coffey, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2NFPALQC","book","2020","","Geschichte des Fremdsprachenstudiums in der Romania: Romanistisches Kolloquium XXXI","","978-3-8233-9251-4 978-3-8233-8251-5","","","","","2020","2026-03-06 12:43:51","2026-03-06T12:43:51Z","","","280","","","","","Geschichte des Fremdsprachenstudiums in der Romania","Tübinger Beiträge zur Linguistik","569","","","Narr Francke Attempto","Tübingen","ger spa ita","","","","","K10plus ISBN","Stabi Online","Meeting Name: Romanistisches Kolloquium Pages: 1","","","","inBib","","Becker, Lidia; Kuhn, Julia; Ossenkop, Christina; Overbeck, Anja; Polzin-Haumann, Claudia; Prifti, Elton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NATG5BBE","book","2016","Balode, Ineta; Lele-Rozentāle, Dzintra; Boetticher, Manfred von; Bender, Reet","Deutsch im Baltikum: eine annotierte Forschungsbibliographie","","978-3-447-10598-9","","","","","2016","2026-03-06 12:43:50","2026-03-06T12:43:50Z","","","358","","","","","Deutsch im Baltikum","Fremdsprachen in Geschichte und Gegenwart","17","","","Harrassowitz","Wiesbaden","","","","","","Library of Congress ISBN","Handapparat C08","OCLC: ocn951608124","","","","Handapparat C08","","","","","Boetticher, Manfred von; Bender, Reet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KWV4TR44","book","2022","","Sprach- und Kulturkontakte im Ostseeraum","","978-3-86309-841-4","","","https://doi.org/10.20378/irb-52595","","2022","2025-07-25 08:33:54","2025-07-25T08:33:54Z","","","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","4","","","University of Bamberg Press","Bamberg","","","","","","","","","","","","","","Dubova, Agnese; Balode, Ineta; Schröder, Konrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NSP9IUTT","journalArticle","2023","De Vos, Machteld; Vogl, Ulrike","'Wel iet wat verschelende, maar zó niet óf elck verstaat ander zeer wel': on language making in early modern mono- and multilingual grammars and textbooks in the Low Countries","Belgian Journal of Linguistics","","","10.1075/bjl.00080.dev","https://biblio.ugent.be/publication/01J0P7SXRCGMG993RWV7J7ZGDQ","","2023","2025-02-17 17:50:46","2025-02-17T17:50:46Z","","37-71","","1","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
