"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8RDLCXTR","journalArticle","2011","Fabbri, Federica","Bibliographical analysis of printing variants found in italian-german lexicons registered in italian incunable production","Conservation Science in Cultural Heritage","","","10.6092/issn.1973-9494/2699","https://conservation-science.unibo.it/article/view/2699","In der Epoche des manuellen Druckens stellt das Vorliegen von Abweichungen zwischen den Exemplaren einer Ausgabe die Regel und nicht die Ausnahme dar; das geht so weit, dass ein Druckexemplar nie einem anderen gleich ist und daher ein Unikat darstellt. Dazu wird es nicht nur durch Elemente, die mit den individuellen Geschicken des Exemplars nach Verlassen der Druckerei verbunden sind (Besitz, Gebrauch), sondern auch durch die Summe der Druckvarianten, die bewusst (wenn sie auf eine absichtliche Unterbrechung des Druckvorgangs durch den Drucker zurückzuführen sind, um Setzfehler oder beim Korrekturlesen der Fahnen übersehene Fehler zu korrigieren, oder auf Veranlassung des Korrektors oder des Autors) und unbewusst (wenn sie, vom Drucker unbemerkt, unbeabsichigt auftreten) beim Druckvorgang entstehen.","2011-01-01","2024-10-29 16:14:50","2024-10-29 16:16:05","2024-10-29","219-247","","1","11","","CSCH","","","","","","","","","","","","","","","Section: Articles","","C:\Users\debaj\Zotero\storage\JFGX39M4\Fabbri - 2011 - Bibliographical analysis of printing variants foun.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJZRM36K","bookSection","2011","Fabbri, Federica","Note su alcune varianti di stampa rinvenute sui lessici italiano-tedeschi della produzione incunabolistica italiana","Tra i libri del passato e le tecnologie del presente","","","","https://cris.unibo.it/handle/11585/810789?mode=complete","none","2011","2024-10-29 15:51:51","2024-10-29 16:04:33","2024-10-29 15:51:51","129-142","","","72","","","","Emilia Romagna Biblioteche Archivi","","","","Editrice Compositori","Ravenna-Bologna","ita","","","","","cris.unibo.it","","","","C:\Users\debaj\Zotero\storage\CBTZJ3AF\810789.html","","","","","","","","","Rivali, Luca","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZYPKLSWU","journalArticle","2014","Sanson, Helena","'FEMINA PROTERVA, RUDE, INDOCTA [...], CHI T'HA INSEGNATO A PARLAR IN QUESTO MODO?' WOMEN'S 'VOICES' AND LINGUISTIC VARIETIES IN SIXTEENTH- AND SEVENTEENTH-CENTURY WRITTEN TEXTS","Italianist","","0261-4340","10.1179/0261434014Z.00000000099","","This interdisciplinary essay brings together the history of linguistic thought and the history of women, investigating how women's 'voices' (here taken to mean women's use of spoken language in everyday life) were presented and described in a variety of literary works in sixteenth- and seventeenth-century Italy. By examining an array of primary sources that range from poetry to theatre plays, from conduct literature texts to prose writings, women's habits in speech are discussed in relation to some of the existing linguistic varieties in use at the time in the peninsula, focusing especially on the native vernacular, the literary language - as it was codified in particular thanks to Bembo's Prose della volgar lingua (1525) - and Latin. Given that their use of spoken language was meant to be natural and devoid of embellishments, whenever women ventured beyond their usual linguistic contexts, they could easily be accused of affectation and artificiality in their speech.","2014","2024-10-29 15:47:41","2024-10-29 15:47:41","","400–417","","3","34","","","'FEMINA PROTERVA, RUDE, INDOCTA [...], CHI T'HA INSEGNATO A PARLAR IN QUESTO MODO?","","","","","","","eng","","","","","fu-berlin.primo.exlibrisgroup.com","","Publisher: Routledge","","C:\Users\debaj\Zotero\storage\FQUV5WLT\Sanson - 2014 - 'FEMINA PROTERVA, RUDE, INDOCTA [...], CHI T'HA IN.pdf","","","Language; Women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6M7NDDP7","bookSection","2022","Sanson, Helena","Women’s Social Status and their Access to Learning in Multilingual Early Modern Italy","Literature, Learning, and Social Hierarchy in Early Modern Europe","978-0-19-726733-2","","","https://doi.org/10.5871/bacad/9780197267332.003.0003","Against the complex (multi)linguistic background of the Italian peninsula in the early modern period, this chapter will examine the relationship between the different linguistic varieties that existed at the time and their use and access according to social status and diaphasic factors. By drawing on a range of primary sources of different genres, the discussion will focus in particular on the diastratic varieties accessible to women and the type of learning and cultural exchange these same varieties could give access to. According to their rank and condition, women might have access, at different moments of their lives and with varying degrees of competence, to the local vernacular(s), the literary vernacular based on fourteenth-century Tuscan (the language of literature and the printing presses), the eclectic koinai of the Italian courts, the classical languages Greek and Latin (the language of the Church and of culture more broadly), as well as foreign languages. Knowledge of these different linguistic varieties determined in turn access to learning more broadly, as well as, more specifically, the consumption and production of works of literature of various kinds.","2022-03-17","2024-10-29 15:45:09","2024-10-29 15:45:09","2024-10-29 15:45:09","0","","","","","","","","","","","British Academy","","","","","","","Silverchair","","DOI: 10.5871/bacad/9780197267332.003.0003","","C:\Users\debaj\Zotero\storage\CAL6CBMH\372236950.html","","","","Kenny, Neil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JL4CFT9G","book","2014","Beck-Busse, Gabriele","Grammaire des Dames: Grammatik im Spannungsfeld von Sprache, Kultur und Gesellschaft = Grammatica per le Dame / Gabriele Beck-Busse.","","978-3-631-56991-7","","","","","2014","2024-10-29 15:42:21","2024-10-29 15:42:21","","","416","","","","","Grammaire des Dames","Sprache - Gesellschaft - Geschichte 1","","","","Lang","Frankfurt am Main [u.a","fre;ger","","","","","fu-berlin.primo.exlibrisgroup.com","IB 1040 B393","","","","","","Französisch; Dame; Deutsches Sprachgebiet; Frau; Geschichte 1700-1900; Geschichte 1728-1850; Geschlechterforschung; Grammatik; Italienisch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4MVXKEV4","bookSection","2005","Auer, Peter","Europe's sociolinguistic unity, or: A typology of European dialect/standard constellations","Perspectives on variation","978-3-11-090957-9","","","https://doi.org/10.1515/9783110909579.7","","2005","2024-10-22 11:31:13","2024-10-22 11:31:13","2024-10-22","7–42","","","","","","","","","","","De Gruyter Mouton","Berlin, New York","","","","","","","","Citation Key: Auer+2005+7+42 DOI: doi:10.1515/9783110909579.7 tex.booktitle+duplicate-1: Sociolinguistic, Historical, Comparative","","C:\Users\debaj\Zotero\storage\YQS4QIKJ\Auer - 2005 - Europe's sociolinguistic unity, or A typology of .pdf","","","","Delbecque, Nicole; van der Auwera, Johan; Geeraerts, Dirk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FH55V2ME","journalArticle","1994","Beck-Busse, Gabriele","Les « femmes » et les « illitterati »; ou : la question du latin et de la langue vulgaire","Histoire Épistémologie Langage","","","10.3406/hel.1994.2394","https://www.persee.fr/doc/hel_0750-8069_1994_num_16_2_2394","RESUME : La lecture de quelques préfaces et introductions choisies nous montre qu'au XVIIIe siècle l'emploi des ternies « dames » et « illettrés » présente certains parallélismes. Pour expliquer ce rapport étroit entre les « dames » et les « illettrés » il convient 1. d'éclaircir la notion d'« illettré » et 2. d'esquisser la relation « femmes » — langue vulgaire (volgare) telle qu'on la trouve dans quelques textes exemplaires datant du XIIIe au XVIe siècle.","1994","2024-10-22 11:24:02","2024-10-22 11:24:02","2024-10-22 11:24:02","77-94","","2","16","","","Les « femmes » et les « illitterati »; ou","","","","","","","fre","free","","","","www.persee.fr","","Company: Persée - Portail des revues scientifiques en SHS Distributor: Persée - Portail des revues scientifiques en SHS Institution: Persée - Portail des revues scientifiques en SHS Label: Persée - Portail des revues scientifiques en SHS Publisher: Société d'Histoire et d'Épistémologie des Sciences du Langage","","C:\Users\debaj\Zotero\storage\MR7PPIL6\Beck-Busse - 1994 - Les « femmes » et les « illitterati »; ou  la que.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATILKXXS","journalArticle","1994","Beck-Busse, Gabriele","La grammaire française dédiée à mes jeunes amies : bibliographie raisonnée de manuels de la langue française à l'usage de la jeunesse féminine (1564-1850)","Histoire Épistémologie Langage","","","","https://www.persee.fr/doc/hel_0750-8069_1994_num_16_2_2391","","1994","2024-10-22 11:20:26","2024-10-22 11:20:26","2024-10-22 11:20:26","9-33","","2","16","","","La grammaire française dédiée à mes jeunes amies","","","","","","","fre","free","","","","www.persee.fr","","Company: Persée - Portail des revues scientifiques en SHS Distributor: Persée - Portail des revues scientifiques en SHS Institution: Persée - Portail des revues scientifiques en SHS Label: Persée - Portail des revues scientifiques en SHS Publisher: Société d'Histoire et d'Épistémologie des Sciences du Langage","","C:\Users\debaj\Zotero\storage\FXEGMA2F\Beck-Busse - 1994 - La grammaire française dédiée à mes jeunes amies .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQ3HPZ9E","book","1994","Radtke, Edgar","Gesprochenes Französisch und Sprachgeschichte: Zur Rekonstruktion der Gesprächskonstitution in Dialogen französischer Sprachlehrbücher des 17. Jahrhunderts unter besonderer Berücksichtigung der italienischen Adaptionen","","978-3-11-093622-3","","","https://doi.org/10.1515/9783110936223","Gesprochenes Französisch und Sprachgeschichte von Edgar Radtke wurde am 4. Dezember 2017 von Max Niemeyer Verlag veröffentlicht.","1994","2024-10-22 11:01:05","2024-10-22 11:09:18","2024-10-22 11:01:05","","","","255","","","Gesprochenes Französisch und Sprachgeschichte","Beihefte zur Zeitschrift für romanische Philologie","","","","Max Niemeyer Verlag","Berlin, Boston","de","De Gruyter expressly reserves the right to use all content for commercial text and data mining within the meaning of Section 44b of the German Copyright Act.","","","","www.degruyter.com","","DOI: 10.1515/9783110936223","","C:\Users\debaj\Zotero\storage\35QW65FE\Radtke - 2017 - Gesprochenes Französisch und Sprachgeschichte Zur.pdf","","","Geschichte; Französisch; Gesprochene Sprache; Sprachgeschichte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E59CA72Z","book","1996","Ehler, Karin","Konversation. Höfische Gesprächskultur als Modell für den Fremdsprachenunterricht","","978-3-89129-131-3","","","","","1996","2024-10-16 15:02:04","2024-10-16 15:04:46","","","288","","","","","","Studien Deutsch","21","","","Iudicum","München","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPFSD557","journalArticle","2023","Hübner, Julia; Filatkina, Natalia","Morphosyntax als Beschreibungsgegenstand der frühneuzeitlichen Fremdsprachenlehrwerke","Jahrbuch für Germanistische Sprachgeschichte","","","https://doi.org/10.1515/jbgsg-2023-0010","https://www.degruyter.com/document/doi/10.1515/jbgsg-2023-0010/html?lang=de","","2023","2024-09-25 07:41:07","2024-09-25 07:43:19","","122-142","","1","14","","","","","","","","","","","","","","","","","","","C:\Users\debaj\Zotero\storage\2NK6EGUG\Hübner-Filatkina2023.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZX5VG32Q","journalArticle","2021","Chojnowski, Przemysław","Polnischunterricht in den deutschen Landen vom 16. Jh. bis 1990. Eine kulturhistorische Untersuchung","POLONUS. ZEITSCHRIFT FÜR DIE POLNISCHE SPRACHE UND DEN EUROPÄISCHEN DIALOG / CZASOPISMO NA RZECZ JĘZYKA POLSKIEGO I EUROPEJSKIEGO DIALOGU","","2701-6281","","https://kokopol.eu/wp-content/uploads/2021/06/21-06-17-Polonus_Sonderausgabe_30-Jahre-Vertrag-DE-PL-Final.pdf","","2021","2024-09-20 10:13:08","2024-09-20 10:18:48","","20-40","","","Sonderausgabe","","POLONUS","","","","","","","","","","","","","","","","","C:\Users\debaj\Zotero\storage\9ZHJZGCC\21-06-17-Polonus_Sonderausgabe_30-Jahre-Vertrag-DE-PL-Final.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNXBGSLX","report","","","Sammlungen als multimodale Infrastrukturen. Analog und digitale für verknüpfte Nutzung erschließen","","","","","https://rfii.de/download/sammlungen-als-multimodale-infrastrukturen-analog-und-digital-fuer-die-verknuepfte-nutzung-erschliessen-august-2024/","","","2024-08-22 11:59:23","2024-08-22 12:03:27","","63","","","","","","","","","","","","Göttingen","","","","","","","","","","C:\Users\debaj\Zotero\storage\K7DH32CX\Sammlungen als multimodale Infrastrukturen. Analog.pdf","","","","","Rat für Informationsinfrastrukturen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF8RI5X4","book","2024","Häberlein, Mark; Flurschütz da Cruz, Andreas","Die Sprachen der Frühen Neuzeit. Europäische und globale Perspektiven","","978-3-412-53081-5","","","","","2024","2024-08-20 12:52:46","2024-08-20 12:56:28","","","674","","","","","","Frühneuzeit-Impulse","6","","","Böhlau","Köln u.a.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WV54SPC","journalArticle","2021","Bopp, Dominika; Rosenberger, Sebastian; Riecke, Jörg","Sebald Heydens Formulae Puerilium Colloquiorum","","","1869-7046","10.11588/heidok.00032698","https://doi.org/10.1515/jbgsg-2021-0014","Sebald Heydens Gesprächsbuch Formulae Puerilium Colloquiorum, 1526 in Nürnberg entstanden, war ursprünglich für den Lateinunterricht in den unteren Klassen der Nürnberger Sebaldusschule konzipiert. Das Lehrbuch besteht aus 27 lateinischen Dialogen, denen als Lernhilfe deutsche Übersetzungen beigegeben sind. Die Dialoge sind denkbar einfach konstruiert, mit zwei Gesprächspartnern und kurzen Sätzen, und legen Wert auf die Vermittlung des lateinischen Alltagswortschatzes, wie er in den Lateinschulen ab einem bestimmten Alter obligatorisch war. Doch weniger als ein Jahr nach seiner Entstehung verbreitete sich das Gesprächsbuch weit über den Nürnberger Raum hinaus, Drucke sind für das Jahr 1527 in Erfurt, Krakau und Straßburg nachweisbar. Bis zum Ende des 16. Jahrhunderts war das Werk über einen Großteil Mittel- und Osteuropas verbreitet, neben Latein und Hochdeutsch finden sich sehr schnell drei-, vier- bis fünfsprachige Ausgaben mit weiteren Sprachen wie Niederdeutsch, Polnisch, Tschechisch, Ungarisch, Französisch oder Russisch. Für den außerordentlichen Erfolg des Lehrwerkes spricht auch, dass Drucke bis ins späte 18. Jahrhundert belegt sind. Der Beitrag wird sich mit den zahlreichen, durch die weite räumliche Verbreitung des Werkes bedingten Varianten im Bereich der Lexik in einigen ausgewählten Drucken beschäftigen. Die verschiedenen Varianten werden exemplarisch dokumentiert und die jeweilige Motivation für Bezeichnungswechsel nachgezeichnet. Dabei wird sich zeigen, dass offensichtlich nicht immer nur sprachgeographische Gründe für solche Bezeichnungswechsel ausschlaggebend waren.","2021","2024-07-11 08:21:26","2025-08-25 13:12:38","","251-268","","1","12","","","","Jahrbuch für Germanistische Sprachgeschichte","","","","","","","","","","","","","","","","","Gesprächsbuch; historische Varietäten; Mehrsprachigkeit; Übersetzung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YF8UQXU8","bookSection","2018","Swiggers, Pierre; Van Hal, Toon","Le dialecte d'Anvers et la standardisation du néerlandais","Villes à la croisée des langues (XVIe-XVIIe siècles): Anvers, Hambourg, Milan, Naples et Palerme","978-2-600-05809-4","","","","","2018","2025-07-30 10:07:34","2025-07-30 10:09:18","","","","","","","","","Travaux d'humanisme et renaissance","DXCIII","","","Droz","Genève","fre ger","","","","","Library of Congress ISBN","HT131 .V547 2018","","","C:\Users\debaj\Zotero\storage\U8DMV6II\SiSdS_Le_Dialecte_DAnvers_et_la_Standardisation.pdf","","","Languages in contact; Multilingualism; Cities and towns","Béhar, Roland; Blanco, Mercedes; Hafner, Jochen; Eurolab (Project)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PIIHNUA6","bookSection","2018","Swiggers, Pierre; Szoc, Sara; Van Hal, Toon","Multilinguisme vertical et multilinguisme horizontal: La complexité des rapports de langues en Flandre au XVIe siècle","Villes à la croisée des langues (XVIe-XVIIe siècles): Anvers, Hambourg, Milan, Naples et Palerme","978-2-600-05809-4","","","","","2018","2025-07-30 10:03:46","2025-07-30 10:07:34","","","","","","","","","Travaux d'humanisme et renaissance","DXCIII","","","Droz","Genève","fre ger","","","","","Library of Congress ISBN","HT131 .V547 2018","","","C:\Users\debaj\Zotero\storage\MAPT8KVS\SiSdS_Multilinguisme_vertical_et_horizontal.pdf","","","Languages in contact; Multilingualism; Cities and towns","Béhar, Roland; Blanco, Mercedes; Hafner, Jochen; Eurolab (Project)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D8FP87CW","bookSection","2018","Béhar, Roland; Blanco, Mercedes; Hafner, Jochen","Einleitung","Villes à la croisée des langues (XVIe-XVIIe siècles): Anvers, Hambourg, Milan, Naples et Palerme","978-2-600-05809-4","","","","","2018","2025-07-30 10:01:55","2025-07-30 10:07:34","","","","","","","","","Travaux d'humanisme et renaissance","DXCIII","","","Droz","Genève","fre ger","","","","","Library of Congress ISBN","HT131 .V547 2018","","","C:\Users\debaj\Zotero\storage\J2DEUY9L\SiSdS_Einleitung.pdf","","","Languages in contact; Multilingualism; Cities and towns","Béhar, Roland; Blanco, Mercedes; Hafner, Jochen; Eurolab (Project)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IN9UGCMF","bookSection","2002","Langer, Nils","On the importance of foreign language grammars for a history of standard German","Standardization: Studies from the Germanic languages","978-90-272-4747-6 978-1-58811-366-5","","","","","2002","2025-07-30 09:59:16","2025-07-30 10:00:49","","","","","","","","","Amsterdam studies in the theory and history of linguistic science","235","","","J. Benjamins Pub","Amsterdam ; Philadelphia, PA","","","","","","Library of Congress ISBN","PD74.7 .S73 2002","Meeting Name: Standard-Germanic Conference","","C:\Users\debaj\Zotero\storage\8Q9XQL4M\SftGL_On_the_importance.pdf","","","Congresses; Germanic languages; Standardization; Conference papers and proceedings","Linn, Andrew Robert; McLelland, Nicola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJ4FWU68","bookSection","2002","Elspaß, Stephan","Standard German in the 19th Century?: (Counter-)evidence from the private correspondence of 'ordinary people'","Standardization: Studies from the Germanic languages","978-90-272-4747-6 978-1-58811-366-5","","","","","2002","2025-07-30 09:57:19","2025-07-30 09:59:16","","","","","","","","","Amsterdam studies in the theory and history of linguistic science","235","","","J. Benjamins Pub","Amsterdam ; Philadelphia, PA","","","","","","Library of Congress ISBN","PD74.7 .S73 2002","Meeting Name: Standard-Germanic Conference","","C:\Users\debaj\Zotero\storage\VRU4R8GZ\SftGL_Standard_German_in_the_19C.pdf","","","Congresses; Germanic languages; Standardization; Conference papers and proceedings","Linn, Andrew Robert; McLelland, Nicola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPM4SB8V","bookSection","2022","Imo, Wolfgang; Wesche, Jörg","Zwischen „der gpauren gschrai“ und ,,Dummbabblern"": historische und aktuelle (alltags-) poetische Muster des Streitens","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","978-3-412-52510-1","","","","","2022","2025-07-30 09:55:06","2025-07-30 09:56:08","","","","","62","","","","Niederdeutsche Studien","","","","Böhlau Verlag","Wien","ger","","","","","BnF ISBN","832.5 (critique)","","","C:\Users\debaj\Zotero\storage\5DFVPKS4\ImoWesche2022_ZwischenderGparurenGschraiundDummbabblern.pdf","","","","","","","","","Denkler, Markus; Elmentaler, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZ5QERYX","bookSection","2022","Lefévre, Michel","Rhetorik in der Interaktion. Zur Syntax und Außerungsstruktur in Bauernkomödien des 17. Jahrhunderts","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","978-3-412-52510-1","","","","","2022","2025-07-30 09:53:42","2025-08-22 16:16:32","","","","","62","","","","Niederdeutsche Studien","","","","Böhlau Verlag","Wien","ger","","","","","BnF ISBN","832.5 (critique)","","","C:\Users\debaj\Zotero\storage\4QS7WX39\Lefevre2022_RhetorikinderInteraktion.pdf","","","","","","","","","Denkler, Markus; Elmentaler, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3ECZ8QB","bookSection","2022","Linke, Angelika; Werth, Alexander","Du lose Galge — jhr meine lieben Freunde vnd Mittgenossen - O Cheel: Vokative in Komödien des 17. Jahrhunderts","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","978-3-412-52510-1","","","","","2022","2025-07-30 09:52:16","2025-07-30 09:55:06","","","","","62","","","","Niederdeutsche Studien","","","","Böhlau Verlag","Wien","ger","","","","","BnF ISBN","832.5 (critique)","","","C:\Users\debaj\Zotero\storage\QLQBIIK2\LinkeWerth2022_DuLoseGalge.pdf","","","","","","","","","Denkler, Markus; Elmentaler, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWKM9FQB","bookSection","2022","Schröder, Ingrid","Inszenierte Mündlichkeit. Sprechsprachliche Elemente in Komödien und Zwischenspielen des 17. Jahrhunderts","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","978-3-412-52510-1","","","","","2022","2025-07-30 09:48:02","2025-07-30 09:55:06","","","","","62","","","","Niederdeutsche Studien","","","","Böhlau Verlag","Wien","ger","","","","","BnF ISBN","832.5 (critique)","","","C:\Users\debaj\Zotero\storage\M38X6MYW\Schröder2022_InszenierteMündlichkeit.pdf","","","","","","","","","Denkler, Markus; Elmentaler, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHLBTQCS","bookSection","1999","Koch, Peter","Court Records and Cartoons: Reflections of Spontaneous Dialogue in Early Romance Texts","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:46:08","2025-07-30 09:46:45","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\VKGTGW67\Koch1999_CourtRecordsandCartoons.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBXGBKJS","bookSection","1999","Schrott, Angela","Que fais, Adam?: Questions and Seduction in the Jeu d’Adam","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:45:04","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\5WSQ2GLJ\Schrott1999_QueFaisAdam.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6VZC2ZK","bookSection","1999","Herlyn, Anne","So he says to her, he says, “Well,” he says ...: Multiple Dialogue Introducers from a Historical Perspective","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:44:14","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\R96G6F58\Herlyn1999_SoHeSaysToHer.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLDVXVSE","bookSection","1999","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","Historical Dialogue: Analysis Roots and Traditions in the Study of the Romance Languages, German and English","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:37:09","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\NFSM3YH5\JuckerFritzLebsanft1999_HistoricalDialogueAnalysisIntroduction.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIUYE2AB","bookSection","1999","Culpeper, Jonathan; Kytö, Merja","Modifying Pragmatic Force: Hedges in Early Modern English Dialogues","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:42:41","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\ISWM3RI9\CulpeperKytö1999_ModifyingPragmaticForce.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8IYI8JZM","bookSection","1999","Taavitsainen, Irma","Dialogues in Late Medieval and Early Modern English Medical Writing","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:41:48","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\9FK4UHVE\Taavitsainen1999_DialoguesinLateMedievalMedicalWriting.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4XM7EPB","bookSection","1999","Watts, Richard J.","Refugiate in a strange countrey: Learning English through Dialogues in the 16th Century","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:40:32","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\XCTED2DC\Watts1999_RefugiateInAStrangeCountrey.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
